Source_ID,Source_Name,Status_Code,Status_Description,Type_Code,Type_Desc,Address,City,State_Abbr,Postal_Code,Degree_of_Shortage,Designation_Date,Designation_Last_Update_Date,Designation_Pop,Estimated_Underserved_Pop,Estimated_Served_Pop,Formal_Ratio,Total_FTE_Clinicians,Metropolitan_Indicator_Code,Metropolitan_Indicator_Desc,Provider_Ratio_Goal,Percent_Pop_Below_Poverty,HPSA_Score,HPSA_Shortage,Discipline_Class_Num,Discipline_Class_Desc,Component_Source_ID,Component_Source_Name,Component_Status_Code,Component_Status_Desc,Component_Type_Code,Component_Type_Desc,Component_State_Abbr,Component_Postal_Code,Component_Designation_Date,Component_Designation_Date_String,Component_Designation_Last_Update_Date,Geography_ID,CountyFIPS,County_Name,StateCountyFIPS,State_FIPS,State_Abbr_2,State_Name,Primary_State_Name,Primary_State_FIPS,Primary_HHS_Region_Name,US_Mexico_Border_County,US_Mexico_Border_100km,Data_Warehouse_Record_Create_Date,Data_Warehouse_Record_Create_Date_Text,HPSA_Name,HPSA_Component_Name,Break_in_Designation,Geocoding_Primary_X,Geocoding_Primary_Y,HPSA_Pop_Type_Code,HPSA_Pop_Type_Desc,HPSA_Resident_Civilian_Pop,Common_City_Name_with_State_Abbr,Common_Postal_Code,Common_County_Name,Common_StateCounty_FIPS,Common_State_Abbr,Common_State_Name,Common_State_FIPS,Common_Region_Name,HPSA_Withdrawn_Date,HPSA_Withdrawn_Date_String,Provider_Type,Rural_Status_Code,Rural_Status_Desc,HPSA_Designation_Pop_Type_Desc,BHCMIS_OrgID
6099990954,MASHANTUCKET PEQUOT TRB HLTH P,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",75 Norwich Westerly Rd,Ledyard,CT,06339-1128,,10/21/2002,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,6099990954,MASHANTUCKET PEQUOT TRB HLTH P,0,Unknown,UNK,Unknown,,,,,,POINT,11,New London,9011,9,CT,Connecticut,Connecticut,9,Region I,N,N,12/17/2019,12/17/2019,Mashantucket Pequot Trb Health P,Mashantucket Pequot Trb Health P,N,-71.95908069,41.47771601,,,,Ledyard,6339,"New London County, CT",9011,CT,Connecticut,9,Region I,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
608999087A,UTE MOUNTAIN UTE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",232 Rustling Willow St,Towaoc,CO,81334-5062,,6/15/2011,9/9/2019,,,,,,M,Metropolitan,,,22,,6,Dental Health,608999087A,UTE MOUNTAIN UTE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,83,Montezuma,8083,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Ute Mountain Ute Health Center,Ute Mountain Ute Health Center,N,-108.731188,37.20274366,,,,Towaoc,81334,"Montezuma County, CO",8083,CO,Colorado,8,Region VIII,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6089990879,SOUTHERN UTE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",356 Ouray Dr,Ignacio,CO,81137,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,6089990879,SOUTHERN UTE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,67,La Plata,8067,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Southern Ute Health Center,Southern Ute Health Center,N,-107.6345573,37.13182066,,,,Ignacio,81137,"La Plata County, CO",8067,CO,Colorado,8,Region VIII,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6085096416,DENVER IND HLTH & FAMILY SVCS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2880 W Holden Pl,Denver,CO,80204-3353,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,18,,6,Dental Health,6085096416,DENVER IND HLTH & FAMILY SVCS,0,Unknown,UNK,Unknown,,,,,,POINT,31,Denver,8031,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Denver Ind Health and Family Services,Denver Ind Health and Family Services,N,-105.0230205,39.73563846,,,,Denver,80204,"Denver County, CO",8031,CO,Colorado,8,Region VIII,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906ZS,Northern Valley Indian Health - Chico,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",845 W East Ave,Chico,CA,95926-2002,,1/13/2011,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,60699906ZS,Northern Valley Indian Health - Chico,0,Unknown,UNK,Unknown,,,,,,POINT,7,Butte,6007,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Northern Valley Indian Health - Chico,Northern Valley Indian Health - Chico,N,-121.8764873,39.74767969,,,,Chico,95926,"Butte County, CA",6007,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906ZR,Sonoma County Indian Health,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",144 Stony Point Rd,Santa Rosa,CA,95401-4122,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,60699906ZR,Sonoma County Indian Health,0,Unknown,UNK,Unknown,,,,,,POINT,97,Sonoma,6097,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Sonoma County Indian Health,Sonoma County Indian Health,N,-122.7438874,38.44005763,,,,Santa Rosa,95401,"Sonoma County, CA",6097,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906ZC,American Indian Health & Services Corporation,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",4141 State St Ste B11,Santa Barbara,CA,93110-1898,,9/22/2009,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,60699906ZC,American Indian Health & Services Corporation,0,Unknown,UNK,Unknown,,,,,,POINT,83,Santa Barbara,6083,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,American Indian Health and Services Corporation,American Indian Health and Services Corporation,N,-119.7612595,34.44047352,,,,Santa Barbara,93110,"Santa Barbara County, CA",6083,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906YQ,Mathiesen Memorial Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",18144 Seco St,Jamestown,CA,95327-9498,,2/16/2016,9/9/2019,,,,,,0,Unknown,,,12,,6,Dental Health,60699906YQ,Mathiesen Memorial Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,109,Tuolumne,6109,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Mathiesen Memorial Health Clinic,Mathiesen Memorial Health Clinic,N,-120.4216593,37.95203787,,,,Jamestown,95327,"Tuolumne County, CA",6109,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906XY,Lassen Indian Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",795 Joaquin St,Susanville,CA,96130-3628,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,12,,6,Dental Health,60699906XY,Lassen Indian Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,35,Lassen,6035,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Lassen Indian Health Center,Lassen Indian Health Center,N,-120.6571051,40.42682845,,,,Susanville,96130,"Lassen County, CA",6035,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906XX,UIHS-Potawot Health Village,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1600 Weeot Way,Arcata,CA,95521-4734,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,24,,6,Dental Health,60699906XX,UIHS-Potawot Health Village,0,Unknown,UNK,Unknown,,,,,,POINT,23,Humboldt,6023,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Uihs-Potawot Health Village,Uihs-Potawot Health Village,N,-124.0923869,40.89807032,,,,Arcata,95521,"Humboldt County, CA",6023,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906WZ,"United American Indian Involvement, Inc - Los Angeles",D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1125 W 6th St Ste 400,Los Angeles,CA,90017-1879,,10/21/2003,9/9/2019,,,,,,M,Metropolitan,,,19,,6,Dental Health,60699906WZ,"United American Indian Involvement, Inc - Los Angeles",0,Unknown,UNK,Unknown,,,,,,POINT,37,Los Angeles,6037,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,"United American Indian Involvement, Inc. - Los Angeles","United American Indian Involvement, Inc. - Los Angeles",N,-118.2627374,34.05435795,,,,Los Angeles,90017,"Los Angeles County, CA",6037,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906VA,"Tule River Indian Health Center, Inc",D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",380 N Reservation Rd,Porterville,CA,93257-9673,,11/6/2014,9/9/2019,,,,,,0,Unknown,,,18,,6,Dental Health,60699906VA,"Tule River Indian Health Center, Inc",0,Unknown,UNK,Unknown,,,,,,POINT,107,Tulare,6107,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,"Tule River Indian Health Center, Inc.","Tule River Indian Health Center, Inc.",N,-118.7882464,36.02995733,,,,Porterville,93257,"Tulare County, CA",6107,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906U5,CHEMEHUEVI,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Paloverde Dr,Needles,CA,92363,,8/26/2015,9/9/2019,,,,,,0,Unknown,,,10,,6,Dental Health,60699906U5,CHEMEHUEVI,0,Unknown,UNK,Unknown,,,,,,POINT,71,San Bernardino,6071,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Chemehuevi,Chemehuevi,N,-114.395508,34.51483767,,,,Needles,92363,"San Bernardino County, CA",6071,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906U4,"Pit River Health Service, Inc. (Burney)",D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",36977 Park Ave,Burney,CA,96013-4067,,4/13/2015,9/9/2019,,,,,,0,Unknown,,,10,,6,Dental Health,60699906U4,"Pit River Health Service, Inc. (Burney)",0,Unknown,UNK,Unknown,,,,,,POINT,89,Shasta,6089,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,"Pit River Health Service, Inc. (Burney)","Pit River Health Service, Inc. (Burney)",N,-121.6724274,40.87619791,,,,Burney,96013,"Shasta County, CA",6089,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906T5,Northern Valley Indian Health - Children's Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",277 Cohasset Rd,Chico,CA,95926-2242,,6/5/2012,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,60699906T5,Northern Valley Indian Health - Children's Center,0,Unknown,UNK,Unknown,,,,,,POINT,7,Butte,6007,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Northern Valley Indian Health - Children's Center,Northern Valley Indian Health - Children's Center,N,-121.8519195,39.75171201,,,,Chico,95926,"Butte County, CA",6007,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906T2,NVIH - Woodland Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",175 W Court St,Woodland,CA,95695-2913,,7/1/2012,8/18/2019,,,,,,M,Metropolitan,,,17,,6,Dental Health,60699906T2,NVIH - Woodland Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,113,Yolo,6113,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Nvih - Woodland Clinic,Nvih - Woodland Clinic,N,-121.7923518,38.67889654,,,,Woodland,95695,"Yolo County, CA",6113,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906S5,Fresno American Indian Health Project,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1551 E Shaw Ave Ste 139,Fresno,CA,93710-8025,,10/23/2012,9/9/2019,,,,,,M,Metropolitan,,,22,,6,Dental Health,60699906S5,Fresno American Indian Health Project,0,Unknown,UNK,Unknown,,,,,,POINT,19,Fresno,6019,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Fresno American Indian Health Project,Fresno American Indian Health Project,N,-119.7588903,36.80827258,,,,Fresno,93710,"Fresno County, CA",6019,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906S4,Bakersfield American Indian Health Project,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1617 30th St,Bakersfield,CA,93301-1907,,10/23/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,60699906S4,Bakersfield American Indian Health Project,0,Unknown,UNK,Unknown,,,,,,POINT,29,Kern,6029,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Bakersfield American Indian Health Project,Bakersfield American Indian Health Project,N,-119.0204914,35.38668548,,,,Bakersfield,93301,"Kern County, CA",6029,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906S3,Chapa-De Indian Health Program,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",11670 Atwood Rd,Auburn,CA,95603-9522,,11/9/2011,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,60699906S3,Chapa-De Indian Health Program,0,Unknown,UNK,Unknown,,,,,,POINT,61,Placer,6061,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Chapa-De Indian Health Program,Chapa-De Indian Health Program,N,-121.0987589,38.9348505,,,,Auburn,95603,"Placer County, CA",6061,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906Q6,Shingle Springs Tribal Health Program,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",5168 Honpie Rd,Placerville,CA,95667-8682,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,18,,6,Dental Health,60699906Q6,Shingle Springs Tribal Health Program,0,Unknown,UNK,Unknown,,,,,,POINT,17,El Dorado,6017,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Shingle Springs Tribal Health Program,Shingle Springs Tribal Health Program,N,-120.9018551,38.69419901,,,,Placerville,95667,"El Dorado County, CA",6017,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906Q2,Northern Valley Indian Health - Willows,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",207 N Butte St,Willows,CA,95988-2803,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,60699906Q2,Northern Valley Indian Health - Willows,0,Unknown,UNK,Unknown,,,,,,POINT,21,Glenn,6021,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Northern Valley Indian Health - Willows,Northern Valley Indian Health - Willows,N,-122.1954166,39.52213174,,,,Willows,95988,"Glenn County, CA",6021,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906Q1,"Native American Health Center, Oakland",D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",3124 International Blvd,Oakland,CA,94601-2902,,10/1/2002,8/18/2019,,,,,,N,Non-Metropolitan,,,17,,6,Dental Health,60699906Q1,"Native American Health Center, Oakland",0,Unknown,UNK,Unknown,,,,,,POINT,1,Alameda,6001,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,"Native American Health Center, Oakland","Native American Health Center, Oakland",N,-122.2264192,37.77790984,,,,Oakland,94601,"Alameda County, CA",6001,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906Q0,Anav Tribal Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",9024 Sniktaw Ln,Fort Jones,CA,96032-9408,,10/27/2002,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,60699906Q0,Anav Tribal Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,93,Siskiyou,6093,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Anav Tribal Health Clinic,Anav Tribal Health Clinic,N,-122.9752349,41.5998865,,,,Fort Jones,96032,"Siskiyou County, CA",6093,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906OO,Sacramento Native American Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2020 J St,Sacramento,CA,95811-3120,,10/21/2003,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,60699906OO,Sacramento Native American Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,67,Sacramento,6067,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Sacramento Native American Health Center,Sacramento Native American Health Center,N,-121.47912,38.576331,,,,Sacramento,95811,"Sacramento County, CA",6067,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906O5,Jackson Rancheria Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",12140 New York Ranch Rd,Jackson,CA,95642-9407,,5/6/2011,9/9/2019,,,,,,M,Metropolitan,,,12,,6,Dental Health,60699906O5,Jackson Rancheria Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,5,Amador,6005,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Jackson Rancheria Health Center,Jackson Rancheria Health Center,N,-120.7401462,38.38458042,,,,Jackson,95642,"Amador County, CA",6005,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
60699906JJ,Central Valley Indian Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2740 Herndon Ave,Clovis,CA,93611-6813,,7/18/2011,9/9/2019,,,,,,M,Metropolitan,,,22,,6,Dental Health,60699906JJ,Central Valley Indian Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,19,Fresno,6019,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Central Valley Indian Health Clinic,Central Valley Indian Health Clinic,N,-119.661111,36.83724251,,,,Clovis,93611,"Fresno County, CA",6019,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
606999069I,Tuolumne Me-Wuk Health and Wellness Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",19969 Greenley Rd Ste B,Sonora,CA,95370-5908,,10/26/2002,9/9/2019,,,,,,0,Unknown,,,12,,6,Dental Health,606999069I,Tuolumne Me-Wuk Health and Wellness Center,0,Unknown,UNK,Unknown,,,,,,POINT,109,Tuolumne,6109,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Tuolumne Me-Wuk Health and Wellness Center,Tuolumne Me-Wuk Health and Wellness Center,N,-120.3669258,37.98519926,,,,Sonora,95370,"Tuolumne County, CA",6109,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
606999068H,Consolidated Tribal Health Program,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",6991 N State St,Redwood Valley,CA,95470-9629,,5/2/2006,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,606999068H,Consolidated Tribal Health Program,0,Unknown,UNK,Unknown,,,,,,POINT,45,Mendocino,6045,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Consolidated Tribal Health Program,Consolidated Tribal Health Program,N,-123.2070059,39.2434096,,,,Redwood Valley,95470,"Mendocino County, CA",6045,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069990642,Redding Rancheria Indian Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1441 Liberty St,Redding,CA,96001-0811,,10/26/2002,12/16/2019,,,,,,M,Metropolitan,,,19,,6,Dental Health,6069990642,Redding Rancheria Indian Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,89,Shasta,6089,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Redding Rancheria Indian Health Clinic,Redding Rancheria Indian Health Clinic,N,-122.3868715,40.58528222,,,,Redding,96001,"Shasta County, CA",6089,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
606999063M,Lake County Tribal Health Consortium,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",925 Bevins Ct,Lakeport,CA,95453-9754,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,606999063M,Lake County Tribal Health Consortium,0,Unknown,UNK,Unknown,,,,,,POINT,33,Lake,6033,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Lake County Tribal Health Consortium,Lake County Tribal Health Consortium,N,-122.922012,39.0377115,,,,Lakeport,95453,"Lake County, CA",6033,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069990629,Round Valley Indian Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",CA-162 & Biggar Ln,Covelo,CA,95428,,10/24/2012,9/9/2019,,,,,,M,Metropolitan,,,14,,6,Dental Health,6069990629,Round Valley Indian Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,45,Mendocino,6045,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Round Valley Indian Health Center,Round Valley Indian Health Center,N,-123.2481105,39.809763,,,,Covelo,95428,"Mendocino County, CA",6045,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069902860,Klamath Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",241 Salmon Ave,Klamath,CA,95548,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,24,,6,Dental Health,6069902860,Klamath Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,15,Del Norte,6015,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Klamath Health Center,Klamath Health Center,N,-124.0420374,41.53247541,,,,Klamath,95548,"Del Norte County, CA",6015,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069784694,MACT Health Board,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",52 N Main St,Angels Camp,CA,95222-9332,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,18,,6,Dental Health,6069784694,MACT Health Board,0,Unknown,UNK,Unknown,,,,,,POINT,9,Calaveras,6009,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Mact Health Board,Mact Health Board,N,-120.5595528,38.08315706,,,,Angels Camp,95222,"Calaveras County, CA",6009,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069335592,NATIVE DIRECTIONS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",13505 S Union Rd,Manteca,CA,95336-9285,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,17,,6,Dental Health,6069335592,NATIVE DIRECTIONS,0,Unknown,UNK,Unknown,,,,,,POINT,77,San Joaquin,6077,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Native Directions,Native Directions,N,-121.2365543,37.84061532,,,,Manteca,95336,"San Joaquin County, CA",6077,CA,California,6,Region IX,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069269989,Barstow Outreach Office,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",705 E Virginia Way Ste A,Barstow,CA,92311-3955,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6069269989,Barstow Outreach Office,0,Unknown,UNK,Unknown,,,,,,POINT,71,San Bernardino,6071,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Barstow Outreach Office,Barstow Outreach Office,N,-117.0181325,34.88816748,,,,Barstow,92311,"San Bernardino County, CA",6071,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069180946,Warner Mountain Indian Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Me Thee Uh Rd,Fort Bidwell,CA,96112,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,12,,6,Dental Health,6069180946,Warner Mountain Indian Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,49,Modoc,6049,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Warner Mountain Indian Health Clinic,Warner Mountain Indian Health Clinic,N,-120.1586864,41.85787655,,,,Fort Bidwell,96112,"Modoc County, CA",6049,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6069092472,Toiyabe Indian Health Project,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",250 N See Vee Ln,Bishop,CA,93514-8130,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,14,,6,Dental Health,6069092472,Toiyabe Indian Health Project,0,Unknown,UNK,Unknown,,,,,,POINT,27,Inyo,6027,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Toiyabe Indian Health Project,Toiyabe Indian Health Project,N,-118.4137606,37.36340289,,,,Bishop,93514,"Inyo County, CA",6027,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6068924794,Lake County Tribal Health Consortium,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",359 Lakeport Blvd,Lakeport,CA,95453-5412,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,19,,6,Dental Health,6068924794,Lake County Tribal Health Consortium,0,Unknown,UNK,Unknown,,,,,,POINT,33,Lake,6033,6,CA,California,California,6,Region IX,N,N,12/17/2019,12/17/2019,Lake County Tribal Health Consortium,Lake County Tribal Health Consortium,N,-122.918173,39.03456208,,,,Lakeport,95453,"Lake County, CA",6033,CA,California,6,Region IX,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
