MUA_SOURCE_ID,MUA_AREA_CD,MUA_DESIGNATION_TYP_CD,MUA_DESIGNATION_TYP_DESC,MUA_STATUS_CD,MUA_STATUS_DESC,CENSUS_TRACT,MUA_DESIGNATION_DT,MUA_DESIGNATION_DT_TXT,MUA_SCORE,MUA_SERVICE_AREA_NM,MUA_UPDATE_DT,MUA_UPDATE_DT_TXT,US_MEXICO_BORDER_100KM_IND,US_MEXICO_BORDER_COUNTY_IND,STATE_COUNTY_FIPS_CD,COUNTY_FIPS_CD,LIST_BOX_COUNTY_NM,COUNTY_NM,COUNTY_DESC,REGION_CD,REGION_NM,STATE_FIPS_CD,STATE_NM,STATE_ABBR,POVERTY_100_PCT_NUM,POP_AGE_65_OVER_PCT,INFANT_MORTALITY_RATE,PROVIDER_1000_POP_RATIO,POVERTY_100_PCT_NUM_IMU,POP_AGE_65_OVER_PCT_IMU,INFANT_MORTALITY_RATE_IMU,PROVIDER_1000_POP_RATIO_IMU,DW_RECORD_CREATE_DT,DW_RECORD_CREATE_DT_TXT,PRIMARY_STATE_FIPS_CD,PRIMARY_STATE_ABBR,PRIMARY_STATE_NM,PRIMARY_REGION_CD,PRIMARY_REGION_NM,CMN_REGION_CD,CMN_REGION_NM,CMN_STATE_NM,CMN_STATE_ABBR,CMN_STATE_FIPS_CD,CMN_STATE_COUNTY_FIPS_CD,CMN_COUNTY_NM_STATE_ABBR,BREAK_DESIGNATION_IND,MUA_COMP_DESIGNATION_DT,MUA_COMP_DESIGNATION_DT_TXT,MUA_COMP_GEO_NM,MUA_COMP_GEO_TYP_CD,MUA_COMP_GEO_TYP_DESC,MUA_COMP_GEO_TYP_ID,MUA_COMP_LAST_UPDATE_DT,MUA_COMP_STATUS_CD,MUA_COMP_STATUS_DESC,MUA_COMP_UPDATE_DT_TXT,MUA_DESIGNATION_POP,MUA_METRO_IND_CD,MUA_METRO_IND_DESC,MUA_METRO_IND_ID,MUA_POPULATION_TYP_CD,MUA_POPULATION_TYP_DESC,MUA_POPULATION_TYP_ID,MUA_RES_CIV_POP,MUA_WITHDRAWAL_DT,MUA_WITHDRAWAL_DT_TXT,RURAL_STATUS_CD,RURAL_STATUS_DESC,PROVIDER_1000_POP
3051,44007018000,MUA,Medically Underserved Area,D,Designated,180,5/4/1994,5/4/1994,61.9,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,5/4/1994,5/4/1994,180,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3051,44007018100,MUA,Medically Underserved Area,D,Designated,181,5/4/1994,5/4/1994,61.9,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,5/4/1994,5/4/1994,181,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3051,44007018300,MUA,Medically Underserved Area,D,Designated,183,5/4/1994,5/4/1994,61.9,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,5/4/1994,5/4/1994,183,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3051,44007017900,MUA,Medically Underserved Area,D,Designated,179,5/4/1994,5/4/1994,61.9,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,5/4/1994,5/4/1994,179,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007001100,MUA,Medically Underserved Area,D,Designated,11,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,11,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007001200,MUA,Medically Underserved Area,D,Designated,12,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,12,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007001000,MUA,Medically Underserved Area,D,Designated,10,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,10,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007000300,MUA,Medically Underserved Area,D,Designated,3,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,3,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007000400,MUA,Medically Underserved Area,D,Designated,4,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,4,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007000600,MUA,Medically Underserved Area,D,Designated,6,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,6,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007000800,MUA,Medically Underserved Area,D,Designated,8,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,8,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007000900,MUA,Medically Underserved Area,D,Designated,9,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,9,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007002500,MUA,Medically Underserved Area,D,Designated,25,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,25,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007002600,MUA,Medically Underserved Area,D,Designated,26,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,26,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007002700,MUA,Medically Underserved Area,D,Designated,27,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,27,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007003100,MUA,Medically Underserved Area,D,Designated,31,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,31,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007003700,MUA,Medically Underserved Area,D,Designated,37,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,37,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007001300,MUA,Medically Underserved Area,D,Designated,13,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,13,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3048,44007001400,MUA,Medically Underserved Area,D,Designated,14,4/21/1982,4/21/1982,54.2,Providence Service Area,5/4/1994,5/4/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/21/1982,4/21/1982,14,CT,Census Tract,1,5/4/1994,D,Designated,5/4/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3038,44007014000,MUA,Medically Underserved Area,D,Designated,140,10/28/1993,10/28/1993,54.3,Northeastern Cranston Service Area,1/31/1994,1/31/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,10/28/1993,10/28/1993,140,CT,Census Tract,1,1/31/1994,D,Designated,1/31/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3038,44007014700,MUA,Medically Underserved Area,D,Designated,147,10/28/1993,10/28/1993,54.3,Northeastern Cranston Service Area,1/31/1994,1/31/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,10/28/1993,10/28/1993,147,CT,Census Tract,1,1/31/1994,D,Designated,1/31/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3038,44007014100,MUA,Medically Underserved Area,D,Designated,141,10/28/1993,10/28/1993,54.3,Northeastern Cranston Service Area,1/31/1994,1/31/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,10/28/1993,10/28/1993,141,CT,Census Tract,1,1/31/1994,D,Designated,1/31/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3046,44007012900,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,129,4/22/1994,4/22/1994,0,Low Inc - Glocester/Foster/Burrillville,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,129,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3046,44007013001,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,130.01,4/22/1994,4/22/1994,0,Low Inc - Glocester/Foster/Burrillville,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,130.01,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3046,44007013002,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,130.02,4/22/1994,4/22/1994,0,Low Inc - Glocester/Foster/Burrillville,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,130.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3046,44007013101,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,131.01,4/22/1994,4/22/1994,0,Low Inc - Glocester/Foster/Burrillville,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,131.01,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3046,44007013102,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,131.02,4/22/1994,4/22/1994,0,Low Inc - Glocester/Foster/Burrillville,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,131.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3046,44007013300,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,133,4/22/1994,4/22/1994,0,Low Inc - Glocester/Foster/Burrillville,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,133,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012104,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,121.04,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,121.04,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012200,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,122,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,122,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012300,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,123,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,123,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012601,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,126.01,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,126.01,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012602,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,126.02,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,126.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012702,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,127.02,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,127.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012701,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,127.01,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,127.01,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012102,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,121.02,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,121.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012103,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,121.03,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,121.03,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012801,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,128.01,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,128.01,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012802,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,128.02,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,128.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3045,44007012803,MUP-GE,Medically Underserved Population ?�ô Governor?�Ös Exception,D,Designated,128.03,4/22/1994,4/22/1994,0,Low Inc - Johnston/Smithfield/North S,7/12/1994,7/12/1994,N,N,44007,7,Providence County,Providence,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44007,"Providence County, RI",N,4/22/1994,4/22/1994,128.03,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,Other,MUP Other Population,8,,,,N,Non-Rural,
3047,44009050401,MUA-GE,Medically Underserved Area ?�ô Governor?�Ös Exception,D,Designated,504.01,4/22/1994,4/22/1994,0,Low Inc - Washington Service Area,7/12/1994,7/12/1994,N,N,44009,9,Washington County,Washington,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44009,"Washington County, RI",N,4/22/1994,4/22/1994,504.01,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3047,44009050402,MUA-GE,Medically Underserved Area ?�ô Governor?�Ös Exception,D,Designated,504.02,4/22/1994,4/22/1994,0,Low Inc - Washington Service Area,7/12/1994,7/12/1994,N,N,44009,9,Washington County,Washington,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44009,"Washington County, RI",N,4/22/1994,4/22/1994,504.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3047,44009050102,MUA-GE,Medically Underserved Area ?�ô Governor?�Ös Exception,D,Designated,501.02,4/22/1994,4/22/1994,0,Low Inc - Washington Service Area,7/12/1994,7/12/1994,N,N,44009,9,Washington County,Washington,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44009,"Washington County, RI",N,4/22/1994,4/22/1994,501.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3047,44009050103,MUA-GE,Medically Underserved Area ?�ô Governor?�Ös Exception,D,Designated,501.03,4/22/1994,4/22/1994,0,Low Inc - Washington Service Area,7/12/1994,7/12/1994,N,N,44009,9,Washington County,Washington,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44009,"Washington County, RI",N,4/22/1994,4/22/1994,501.03,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
3047,44009050302,MUA-GE,Medically Underserved Area ?�ô Governor?�Ös Exception,D,Designated,503.02,4/22/1994,4/22/1994,0,Low Inc - Washington Service Area,7/12/1994,7/12/1994,N,N,44009,9,Washington County,Washington,County            ,1,Region I,44,Rhode Island,RI,,,,,,,,,12/17/2019,12/17/2019,44,RI,Rhode Island,1,Region I,1,Region I,Rhode Island,RI,44,44009,"Washington County, RI",N,4/22/1994,4/22/1994,503.02,CT,Census Tract,1,7/12/1994,D,Designated,7/12/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
